age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
46,technician,divorced,secondary,b'bm8=',-90,b'bm8=',yes,telephone,17,oct,270,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,self-employed,married,tertiary,b'bm8=',1785,b'bm8=',no,unknown,17,oct,235,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,self-employed,single,tertiary,b'bm8=',-103,b'eWVz',yes,telephone,17,oct,3253,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
47,admin.,divorced,secondary,b'bm8=',555,b'eWVz',yes,telephone,17,oct,478,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
52,technician,married,secondary,b'bm8=',5303,b'eWVz',no,unknown,19,oct,133,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,management,married,tertiary,b'bm8=',1258,b'bm8=',no,unknown,20,oct,312,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
44,technician,single,secondary,b'bm8=',1679,b'bm8=',no,telephone,20,oct,718,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,blue-collar,married,secondary,b'bm8=',1664,b'eWVz',no,telephone,20,oct,2016,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,admin.,married,secondary,b'bm8=',8749,b'eWVz',yes,unknown,21,oct,294,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
42,admin.,single,secondary,b'bm8=',-247,b'eWVz',yes,telephone,21,oct,519,1,b'MTY2',b'MQ==',b'b3RoZXI=',yes
33,services,married,secondary,b'bm8=',3444,b'eWVz',no,telephone,21,oct,144,1,b'OTE=',b'NA==',b'ZmFpbHVyZQ==',yes
45,admin.,married,secondary,b'bm8=',5346,b'eWVz',yes,unknown,21,oct,187,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
45,blue-collar,married,secondary,b'bm8=',1144,b'eWVz',no,unknown,22,oct,676,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
28,student,single,secondary,b'bm8=',2351,b'bm8=',no,telephone,22,oct,157,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,technician,single,tertiary,b'bm8=',5514,b'bm8=',no,telephone,22,oct,181,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
28,self-employed,married,secondary,b'bm8=',123,b'bm8=',yes,telephone,22,oct,313,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
44,admin.,divorced,primary,b'bm8=',429,b'eWVz',no,telephone,23,oct,80,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
51,entrepreneur,married,tertiary,b'bm8=',5254,b'eWVz',no,unknown,23,oct,134,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
56,technician,married,secondary,b'bm8=',589,b'eWVz',no,unknown,23,oct,518,1,b'MTQ3',b'Mg==',b'c3VjY2Vzcw==',yes
40,technician,divorced,tertiary,b'bm8=',568,b'eWVz',no,unknown,24,oct,112,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
49,admin.,married,secondary,b'bm8=',10250,b'eWVz',no,telephone,24,oct,97,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
50,management,single,tertiary,b'bm8=',3537,b'bm8=',no,unknown,24,oct,305,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
58,admin.,divorced,secondary,b'bm8=',1947,b'bm8=',no,telephone,26,oct,228,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
37,admin.,married,secondary,b'bm8=',1967,b'bm8=',no,telephone,27,oct,376,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
27,entrepreneur,married,secondary,b'bm8=',2329,b'bm8=',no,telephone,27,oct,131,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
47,management,divorced,tertiary,b'bm8=',12026,b'eWVz',no,telephone,27,oct,251,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
39,admin.,married,secondary,b'bm8=',1757,b'bm8=',no,telephone,28,oct,125,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,management,married,secondary,b'bm8=',107,b'eWVz',yes,telephone,28,oct,135,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
34,technician,married,secondary,b'bm8=',1012,b'eWVz',yes,telephone,28,oct,540,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,management,divorced,tertiary,b'bm8=',0,b'eWVz',no,telephone,29,oct,171,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
58,management,divorced,tertiary,b'bm8=',372,b'bm8=',yes,unknown,29,oct,11,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,management,single,tertiary,b'bm8=',7506,b'eWVz',no,unknown,30,oct,248,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
42,technician,divorced,secondary,b'bm8=',314,b'eWVz',no,unknown,30,oct,234,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,retired,married,secondary,b'bm8=',860,b'bm8=',no,telephone,30,oct,132,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
34,housemaid,married,secondary,b'bm8=',0,b'eWVz',no,unknown,30,oct,154,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,blue-collar,single,secondary,b'bm8=',3623,b'bm8=',no,telephone,30,oct,160,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
38,admin.,single,secondary,b'bm8=',2470,b'bm8=',no,telephone,31,oct,227,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
39,blue-collar,married,secondary,b'bm8=',1307,b'eWVz',no,telephone,31,oct,158,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
58,retired,divorced,tertiary,b'bm8=',3237,b'bm8=',no,telephone,31,oct,615,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
60,management,married,tertiary,b'bm8=',5041,b'bm8=',no,telephone,4,nov,399,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
56,technician,married,secondary,b'bm8=',6619,b'eWVz',no,telephone,4,nov,465,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,management,married,tertiary,b'bm8=',1331,b'bm8=',no,unknown,5,nov,268,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
37,services,married,secondary,b'bm8=',1970,b'eWVz',no,telephone,5,nov,253,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
59,retired,divorced,secondary,b'bm8=',1026,b'bm8=',no,unknown,5,nov,669,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
49,management,married,secondary,b'bm8=',249,b'bm8=',no,telephone,6,nov,234,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,management,single,tertiary,b'bm8=',12857,b'eWVz',no,cellular,6,nov,150,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,technician,single,tertiary,b'bm8=',2807,b'bm8=',no,unknown,8,nov,154,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
40,blue-collar,married,secondary,b'bm8=',5060,b'bm8=',no,unknown,9,nov,299,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,admin.,married,secondary,b'bm8=',2271,b'bm8=',no,telephone,10,nov,524,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
48,management,married,tertiary,b'bm8=',1,b'bm8=',no,telephone,10,nov,248,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
34,management,married,tertiary,b'bm8=',676,b'bm8=',no,telephone,11,nov,486,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
28,self-employed,single,tertiary,b'bm8=',160,b'bm8=',no,unknown,11,nov,158,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
34,admin.,married,tertiary,b'bm8=',899,b'eWVz',no,unknown,12,nov,114,1,b'MTcw',b'Mw==',b'ZmFpbHVyZQ==',yes
47,blue-collar,married,secondary,b'bm8=',1230,b'eWVz',no,telephone,12,nov,378,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
59,housemaid,married,tertiary,b'bm8=',0,b'bm8=',no,telephone,13,nov,494,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,blue-collar,single,tertiary,b'bm8=',700,b'bm8=',no,unknown,13,nov,90,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,entrepreneur,single,secondary,b'bm8=',0,b'bm8=',no,telephone,13,nov,160,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
27,student,single,secondary,b'bm8=',67,b'bm8=',no,telephone,14,nov,239,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,unemployed,single,secondary,b'bm8=',127,b'eWVz',no,telephone,14,nov,162,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,blue-collar,married,secondary,b'bm8=',2089,b'eWVz',no,cellular,14,nov,132,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
57,blue-collar,married,unknown,b'bm8=',3585,b'bm8=',no,telephone,14,nov,172,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
58,management,married,tertiary,b'bm8=',4152,b'eWVz',no,telephone,14,nov,160,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,technician,single,secondary,b'bm8=',816,b'eWVz',no,unknown,14,nov,179,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
37,management,married,secondary,b'bm8=',5447,b'eWVz',yes,cellular,17,nov,1789,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
44,technician,divorced,secondary,b'bm8=',275,b'bm8=',no,cellular,17,nov,1077,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
57,blue-collar,married,secondary,b'bm8=',1540,b'eWVz',no,cellular,17,nov,564,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
34,blue-collar,married,secondary,b'bm8=',751,b'eWVz',yes,cellular,17,nov,1303,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
54,unemployed,single,secondary,b'bm8=',380,b'bm8=',no,cellular,17,nov,696,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
55,retired,married,secondary,b'bm8=',1504,b'eWVz',yes,cellular,17,nov,761,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
59,management,married,tertiary,b'bm8=',1783,b'bm8=',yes,cellular,17,nov,540,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
53,retired,married,tertiary,b'bm8=',2269,b'bm8=',no,cellular,17,nov,1091,2,b'MTUw',b'MQ==',b'c3VjY2Vzcw==',yes
37,technician,married,secondary,b'bm8=',5115,b'eWVz',no,cellular,17,nov,1210,2,b'MTcx',b'NA==',b'ZmFpbHVyZQ==',yes
45,entrepreneur,married,secondary,b'bm8=',781,b'bm8=',yes,cellular,17,nov,652,2,b'MTI2',b'Mg==',b'ZmFpbHVyZQ==',yes
49,technician,single,secondary,b'bm8=',-188,b'eWVz',yes,cellular,17,nov,454,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,blue-collar,single,tertiary,b'bm8=',761,b'bm8=',no,telephone,18,nov,514,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,admin.,single,secondary,b'bm8=',19,b'eWVz',no,cellular,18,nov,1978,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,technician,married,secondary,b'bm8=',4508,b'eWVz',no,cellular,18,nov,854,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
37,entrepreneur,divorced,tertiary,b'bm8=',66,b'bm8=',no,cellular,18,nov,1164,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
48,management,married,tertiary,b'bm8=',2266,b'bm8=',no,cellular,18,nov,676,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
39,technician,single,secondary,b'bm8=',4646,b'eWVz',no,cellular,18,nov,486,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
34,management,single,tertiary,b'bm8=',1494,b'eWVz',no,cellular,18,nov,596,1,b'MTgy',b'MQ==',b'b3RoZXI=',yes
49,management,married,tertiary,b'bm8=',1050,b'eWVz',no,cellular,18,nov,924,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,management,married,tertiary,b'bm8=',0,b'eWVz',no,cellular,18,nov,897,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
46,management,married,secondary,b'bm8=',0,b'bm8=',no,cellular,18,nov,1855,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
54,management,divorced,tertiary,b'bm8=',2171,b'eWVz',yes,telephone,18,nov,1034,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
38,technician,married,tertiary,b'bm8=',3234,b'bm8=',no,cellular,18,nov,578,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
39,entrepreneur,married,secondary,b'bm8=',11887,b'bm8=',no,cellular,18,nov,1181,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
46,management,married,tertiary,b'bm8=',0,b'bm8=',no,cellular,18,nov,716,2,b'MTEw',b'Mw==',b'b3RoZXI=',yes
58,management,divorced,tertiary,b'bm8=',5037,b'eWVz',no,cellular,18,nov,1437,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,self-employed,single,tertiary,b'bm8=',386,b'eWVz',no,cellular,18,nov,482,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,admin.,married,secondary,b'bm8=',8781,b'eWVz',no,cellular,18,nov,898,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
51,entrepreneur,married,primary,b'bm8=',538,b'bm8=',no,cellular,18,nov,1122,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,management,single,tertiary,b'bm8=',5561,b'eWVz',no,cellular,19,nov,511,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,management,divorced,tertiary,b'bm8=',859,b'eWVz',yes,cellular,19,nov,1554,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,services,single,primary,b'bm8=',0,b'eWVz',yes,cellular,19,nov,686,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,self-employed,single,secondary,b'bm8=',-617,b'bm8=',yes,cellular,19,nov,925,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,management,married,tertiary,b'bm8=',1429,b'eWVz',no,cellular,19,nov,1015,1,b'MTk4',b'Mg==',b'b3RoZXI=',yes
47,management,married,unknown,b'bm8=',4189,b'eWVz',no,cellular,19,nov,489,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
51,retired,married,tertiary,b'bm8=',580,b'bm8=',no,cellular,19,nov,694,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,services,single,secondary,b'bm8=',2615,b'bm8=',no,cellular,19,nov,853,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
53,unemployed,divorced,secondary,b'bm8=',587,b'bm8=',no,cellular,19,nov,561,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
33,technician,single,tertiary,b'bm8=',149,b'eWVz',no,cellular,19,nov,424,2,b'MTgy',b'MQ==',b'b3RoZXI=',yes
40,blue-collar,single,secondary,b'bm8=',3,b'bm8=',no,cellular,19,nov,998,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
42,blue-collar,married,primary,b'bm8=',807,b'eWVz',no,cellular,19,nov,1057,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
46,unemployed,divorced,secondary,b'bm8=',3354,b'eWVz',no,cellular,19,nov,522,1,b'MTc0',b'MQ==',b'c3VjY2Vzcw==',yes
32,self-employed,single,tertiary,b'bm8=',1249,b'eWVz',no,cellular,19,nov,472,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
38,blue-collar,married,primary,b'bm8=',190,b'eWVz',no,telephone,19,nov,623,1,b'MTc1',b'MQ==',b'b3RoZXI=',yes
32,technician,single,tertiary,b'bm8=',550,b'bm8=',no,cellular,19,nov,337,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,entrepreneur,married,secondary,b'bm8=',12737,b'bm8=',yes,cellular,19,nov,589,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,technician,married,secondary,b'bm8=',0,b'eWVz',no,cellular,19,nov,644,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,admin.,married,secondary,b'bm8=',1207,b'eWVz',no,cellular,19,nov,1792,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,self-employed,divorced,secondary,b'bm8=',347,b'bm8=',no,cellular,19,nov,1468,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
42,management,married,tertiary,b'bm8=',3713,b'bm8=',no,cellular,19,nov,709,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
40,management,married,tertiary,b'bm8=',3352,b'eWVz',no,cellular,19,nov,639,2,b'Mjc=',b'MQ==',b'c3VjY2Vzcw==',yes
32,blue-collar,married,secondary,b'bm8=',254,b'eWVz',no,cellular,19,nov,1720,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,technician,married,tertiary,b'bm8=',4654,b'eWVz',yes,cellular,20,nov,276,1,b'MTI4',b'Mg==',b'ZmFpbHVyZQ==',yes
41,blue-collar,single,secondary,b'eWVz',-386,b'bm8=',yes,cellular,20,nov,477,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
34,blue-collar,single,secondary,b'bm8=',3043,b'eWVz',yes,cellular,20,nov,670,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
40,services,single,secondary,b'bm8=',1547,b'eWVz',no,cellular,20,nov,405,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,services,single,tertiary,b'bm8=',945,b'bm8=',no,cellular,20,nov,531,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,technician,single,secondary,b'bm8=',6402,b'eWVz',no,cellular,20,nov,628,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,self-employed,single,secondary,b'bm8=',1295,b'bm8=',no,cellular,20,nov,1192,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
45,technician,married,secondary,b'bm8=',6993,b'eWVz',no,cellular,20,nov,283,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
47,self-employed,married,secondary,b'bm8=',4420,b'eWVz',yes,cellular,20,nov,454,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,management,divorced,tertiary,b'bm8=',141,b'bm8=',yes,cellular,20,nov,728,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,services,married,secondary,b'bm8=',11462,b'eWVz',no,cellular,20,nov,993,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
33,technician,married,tertiary,b'bm8=',6843,b'bm8=',no,cellular,20,nov,755,1,b'MTAw',b'MTA=',b'b3RoZXI=',yes
30,blue-collar,married,secondary,b'bm8=',501,b'eWVz',yes,cellular,20,nov,994,1,b'MTc3',b'MQ==',b'ZmFpbHVyZQ==',yes
32,services,single,secondary,b'bm8=',5806,b'eWVz',no,cellular,20,nov,1503,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
45,entrepreneur,married,tertiary,b'bm8=',20138,b'eWVz',no,cellular,20,nov,871,5,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
47,services,married,secondary,b'bm8=',1315,b'bm8=',no,cellular,20,nov,329,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
46,technician,married,tertiary,b'bm8=',0,b'bm8=',no,cellular,20,nov,531,1,b'MTY3',b'MQ==',b'ZmFpbHVyZQ==',yes
39,unemployed,single,tertiary,b'bm8=',7,b'eWVz',no,cellular,20,nov,931,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,services,married,secondary,b'bm8=',3929,b'eWVz',no,cellular,20,nov,593,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
45,self-employed,married,secondary,b'bm8=',7,b'bm8=',no,cellular,20,nov,691,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,blue-collar,married,secondary,b'bm8=',699,b'eWVz',yes,cellular,20,nov,1258,2,b'MTIy',b'Mg==',b'b3RoZXI=',yes
53,blue-collar,married,primary,b'bm8=',421,b'eWVz',no,cellular,20,nov,677,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,technician,married,tertiary,b'bm8=',4333,b'eWVz',no,cellular,20,nov,1490,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
54,management,divorced,secondary,b'bm8=',300,b'eWVz',no,cellular,20,nov,562,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,blue-collar,single,secondary,b'bm8=',7773,b'eWVz',no,cellular,20,nov,705,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,admin.,married,secondary,b'bm8=',1794,b'bm8=',no,cellular,20,nov,1035,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,management,single,tertiary,b'bm8=',2032,b'bm8=',yes,cellular,20,nov,736,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
33,management,married,tertiary,b'bm8=',3401,b'bm8=',no,cellular,20,nov,253,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
38,entrepreneur,married,tertiary,b'bm8=',1110,b'eWVz',no,cellular,20,nov,888,2,b'MTgz',b'Mg==',b'ZmFpbHVyZQ==',yes
37,technician,divorced,secondary,b'bm8=',3068,b'eWVz',yes,cellular,20,nov,370,2,b'MTk1',b'MQ==',b'b3RoZXI=',yes
32,services,married,secondary,b'bm8=',983,b'eWVz',no,cellular,20,nov,500,2,b'MTMz',b'MQ==',b'ZmFpbHVyZQ==',yes
59,technician,divorced,secondary,b'bm8=',2396,b'bm8=',no,cellular,20,nov,488,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
59,retired,married,secondary,b'bm8=',6888,b'bm8=',no,telephone,20,nov,1025,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
46,admin.,divorced,secondary,b'bm8=',2087,b'bm8=',no,cellular,20,nov,768,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,blue-collar,single,primary,b'bm8=',121,b'eWVz',no,cellular,20,nov,758,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
52,entrepreneur,single,tertiary,b'bm8=',3469,b'eWVz',no,cellular,20,nov,653,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
45,blue-collar,married,primary,b'bm8=',5461,b'eWVz',no,cellular,20,nov,841,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
52,blue-collar,married,secondary,b'bm8=',7119,b'bm8=',yes,telephone,20,nov,871,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,blue-collar,married,tertiary,b'bm8=',-35,b'bm8=',no,cellular,20,nov,952,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,unemployed,married,secondary,b'bm8=',314,b'eWVz',no,cellular,20,nov,1341,3,b'MTc4',b'Nw==',b'ZmFpbHVyZQ==',yes
39,technician,single,secondary,b'bm8=',18508,b'bm8=',no,cellular,20,nov,1598,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,blue-collar,married,secondary,b'bm8=',5639,b'eWVz',no,cellular,20,nov,945,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
33,services,married,secondary,b'bm8=',2918,b'bm8=',yes,cellular,20,nov,1059,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
50,blue-collar,married,primary,b'bm8=',12519,b'eWVz',no,cellular,21,nov,615,3,b'MzQ=',b'MQ==',b'ZmFpbHVyZQ==',yes
36,management,married,tertiary,b'bm8=',4069,b'bm8=',no,cellular,21,nov,517,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
34,admin.,single,tertiary,b'bm8=',4254,b'eWVz',no,cellular,21,nov,714,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
46,blue-collar,divorced,primary,b'bm8=',219,b'eWVz',no,cellular,21,nov,729,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
47,technician,married,secondary,b'bm8=',0,b'bm8=',no,cellular,21,nov,591,1,b'MTA=',b'MQ==',b'ZmFpbHVyZQ==',yes
39,admin.,single,secondary,b'bm8=',2263,b'eWVz',yes,telephone,21,nov,1158,9,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,self-employed,single,tertiary,b'bm8=',2589,b'bm8=',no,cellular,21,nov,614,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,management,single,tertiary,b'bm8=',1982,b'bm8=',no,cellular,21,nov,558,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
59,management,married,tertiary,b'bm8=',7049,b'bm8=',no,cellular,21,nov,530,1,b'MTYz',b'Mg==',b'ZmFpbHVyZQ==',yes
39,management,divorced,tertiary,b'bm8=',1968,b'bm8=',no,cellular,21,nov,648,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
48,housemaid,married,primary,b'bm8=',7195,b'bm8=',no,cellular,21,nov,609,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
50,admin.,married,secondary,b'bm8=',4117,b'bm8=',no,cellular,21,nov,530,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,admin.,single,secondary,b'bm8=',3950,b'eWVz',no,cellular,21,nov,529,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,services,single,secondary,b'bm8=',495,b'eWVz',no,cellular,21,nov,641,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,management,married,secondary,b'bm8=',8629,b'eWVz',no,cellular,21,nov,957,1,b'MTg0',b'Mg==',b'ZmFpbHVyZQ==',yes
30,technician,married,secondary,b'bm8=',455,b'eWVz',no,cellular,21,nov,758,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
34,blue-collar,single,secondary,b'bm8=',4536,b'eWVz',no,cellular,21,nov,963,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
53,blue-collar,married,secondary,b'bm8=',1777,b'eWVz',no,cellular,21,nov,796,5,b'MTU0',b'MQ==',b'ZmFpbHVyZQ==',yes
34,blue-collar,married,primary,b'bm8=',3527,b'eWVz',no,cellular,21,nov,1022,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
57,management,married,tertiary,b'bm8=',372,b'bm8=',no,cellular,21,nov,553,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,services,single,secondary,b'bm8=',92,b'bm8=',no,cellular,21,nov,372,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
40,admin.,married,primary,b'bm8=',72,b'eWVz',yes,cellular,21,nov,849,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
37,admin.,divorced,secondary,b'bm8=',1533,b'eWVz',no,cellular,21,nov,555,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,management,married,tertiary,b'bm8=',4148,b'eWVz',no,cellular,21,nov,316,3,b'OTk=',b'OQ==',b'b3RoZXI=',yes
58,management,married,tertiary,b'bm8=',96,b'bm8=',no,cellular,21,nov,850,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
39,unemployed,married,secondary,b'bm8=',2245,b'bm8=',no,cellular,21,nov,749,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
47,technician,married,secondary,b'bm8=',834,b'bm8=',yes,cellular,21,nov,902,1,b'MTMz',b'Mg==',b'b3RoZXI=',yes
44,management,married,tertiary,b'bm8=',4119,b'eWVz',yes,telephone,21,nov,1074,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
45,technician,married,tertiary,b'bm8=',-525,b'bm8=',yes,cellular,21,nov,980,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,entrepreneur,married,primary,b'bm8=',39,b'eWVz',no,cellular,21,nov,549,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
33,technician,single,tertiary,b'bm8=',0,b'eWVz',no,cellular,21,nov,654,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
